NAME,,,,CODE,,,Digit Match Level,,,,Count
FE FUMARATE-B12-VIT C-FA-LIVER,,,,,8299200524,,10 digit,,,,"2,215"
FE HEME POLYPEPTIDE-FOLIC ACID,,,,,8299400240,,10 digit,,,,"2,216"
FE POLY CMPLX-FA-B CMPLX-MG-ZN,,,,,8299200570,,10 digit,,,,"2,217"
FE-SUCC AC-B CMPLX-C-CA-FA,,,,,8299200765,,10 digit,,,,"2,218"
FE-SUCC AC-C-THRE AC,,,,,8299200560,,10 digit,,,,"2,219"
FE-SUCC AC-C-THRE AC-B12-FA,,,,,8299200760,,10 digit,,,,"2,220"
FE-SUCC-C-THRE-B12-DES STOMACH,,,,,8299200615,,10 digit,,,,"2,221"
FEASP-FEFUM -SUC-C-THRE-B12-FA,,,,,8299200750,,10 digit,,,,"2,222"
FEASPGL-FEFUM-B12-FA-C-SUCC AC,,,,,8299500540,,10 digit,,,,"2,223"
FEBISGL-FEPOLY-C-B12-FA-DSS-ZN,,,,,8299200840,,10 digit,,,,"2,224"
FEBUXOSTAT,,,,,6800003000,,10 digit,,,,"2,225"
FEEDING SUPPLIES,,,,,9755100000,,10 digit,,,,"2,226"
FEEDING TUBES,,,,,9725100000,,10 digit,,,,"2,227"
FEEDING TUBES - BAGS,,,,,9725102000,,10 digit,,,,"2,228"
FEEDING TUBES - PUMP,,,,,9725103000,,10 digit,,,,"2,229"
FEEDING TUBES - SETS,,,,,9725104000,,10 digit,,,,"2,230"
FEEDING TUBES - TUBING,,,,,9725101000,,10 digit,,,,"2,231"
FEFUM-FEPO-FA-B CMP-C-ZN-MN-CU,,,,,8299200860,,10 digit,,,,"2,232"
FEFUM-FEPOLY-FA-B CMP-C-BIOT,,,,,8299200645,,10 digit,,,,"2,233"
FEGLY-FEFUM-C-B12-METHYLFOLATE,,,,,8299200564,,10 digit,,,,"2,234"
FELBAMATE,,,,,7212002000,,10 digit,,,,"2,235"
NAME,,,,,CODE,,Digit Match Level,,,,Count
FELODIPINE,,,,,3400001300,,10 digit,,,,"2,236"
FENBENDAZOLE,,,,,9652504206,,10 digit,,,,"2,237"
FENNEL OIL,,,,,9652504242,,10 digit,,,,"2,238"
FENOFIBRATE,,,,,3920002500,,10 digit,,,,"2,239"
FENOFIBRATE MICRONIZED,,,,,3920002510,,10 digit,,,,"2,240"
FENOFIBRIC ACID,,,,,3920002400,,10 digit,,,,"2,241"
FENOLDOPAM MESYLATE,,,,,3640203010,,10 digit,,,,"2,242"
FENOPROFEN CALCIUM,,,,,6610001010,,10 digit,,,,"2,243"
FENTANYL,,,,,6510002500,,10 digit,,,,"2,244"
FENTANYL CITRATE,,,,,6510002510,,10 digit,,,,"2,245"
FENUGREEK,,,,,9518154200,,10 digit,,,,"2,246"
FERRIC AMMON CIT-B12-LIVER,,,,,8299200337,,10 digit,,,,"2,247"
FERRIC AMMONIUM CITRATE,,,,,9652505203,,10 digit,,,,"2,248"
FERRIC AMMONIUM OXALATE,,,,,9652505205,,10 digit,,,,"2,249"
FERRIC CHLORIDE,,,,,9652505209,,10 digit,,,,"2,250"
FERRIC CITRATE,,,,,9652505220,,10 digit,,,,"2,251"
FERRIC OXIDE RED,,,,,9830008340,,10 digit,,,,"2,252"
FERRIC SUBSULFATE,,,,,8230001510,,10 digit,,,,"2,253"
FERRIC SUBSULFATE,,,,,8420000730,,10 digit,,,,"2,254"
FERRIC SULFATE,,,,,9652505290,,10 digit,,,,"2,255"
FERROSOFERRIC OXIDE,,,,,9652505350,,10 digit,,,,"2,256"
FERROUS ASPARTATE,,,,,8230000700,,10 digit,,,,"2,257"
FERROUS BISGLYCINATE CHELATE,,,,,8230002500,,10 digit,,,,"2,258"
FERROUS FUM-FOLIC ACID-DSS,,,,,8299200310,,10 digit,,,,"2,259"
FERROUS FUM-IRON POLYSACCH,,,,,8299200260,,10 digit,,,,"2,260"
FERROUS FUM-IRON POLYSACCH-FA,,,,,8299400360,,10 digit,,,,"2,261"
FERROUS FUMARATE,,,,,8230003000,,10 digit,,,,"2,262"
FERROUS FUMARATE,,,,,9652505418,,10 digit,,,,"2,263"
FERROUS FUMARATE-DSS,,,,,8299200215,,10 digit,,,,"2,264"
FERROUS FUMARATE-FOLIC ACID,,,,,8299400220,,10 digit,,,,"2,265"
NAME,,,,,CODE,,Digit Match Level,,,,Count
FERROUS FUMARATE-VITAMIN C,,,,,8299200220,,10 digit,,,,"2,266"
FERROUS GLUCONATE,,,,,8230002000,,10 digit,,,,"2,267"
FERROUS GLUCONATE,,,,,9652505421,,10 digit,,,,"2,268"
FERROUS GLUCONATE-C-FOLIC ACID,,,,,8299200344,,10 digit,,,,"2,269"
FERROUS LACTATE,,,,,9652505440,,10 digit,,,,"2,270"
FERROUS SULFATE,,,,,8230001000,,10 digit,,,,"2,271"
FERROUS SULFATE DRIED,,,,,8230001010,,10 digit,,,,"2,272"
FERROUS SULFATE-C-FOLIC ACID,,,,,8299200350,,10 digit,,,,"2,273"
FERROUS SULFATE-VITAMIN C,,,,,8299200222,,10 digit,,,,"2,274"
FERTILITY ENHANCERS,,,,,5540100000,,10 digit,,,,"2,275"
FERTILITY MONITOR,,,,,9742001000,,10 digit,,,,"2,276"
FERTILITY MONITOR TEST,,,,,9410002600,,10 digit,,,,"2,277"
FERULIC ACID,,,,,9652505560,,10 digit,,,,"2,278"
FERUMOXIDES,,,,,9440303000,,10 digit,,,,"2,279"
FERUMOXSIL,,,,,9440305000,,10 digit,,,,"2,280"
FERUMOXYTOL,,,,,8230006800,,10 digit,,,,"2,281"
FESOTERODINE FUMARATE,,,,,5400001910,,10 digit,,,,"2,282"
FEVERFEW,,,,,9518156600,,10 digit,,,,"2,283"
FEVERFEW,,,,,9652507000,,10 digit,,,,"2,284"
FEXOFENADINE HCL,,,,,4155002410,,10 digit,,,,"2,285"
FEXOFENADINE-PSEUDOEPHEDRINE,,,,,4399300268,,10 digit,,,,"2,286"
FIBER,,,,,4630000300,,10 digit,,,,"2,287"
FIBER-VITAMINS-MINERALS,,,,,4699000367,,10 digit,,,,"2,288"
FIBRIN SEALANT COMPONENT,,,,,8420990410,,10 digit,,,,"2,289"
FIBRINOGEN CONCENTRATE (HUMAN),,,,,8510003500,,10 digit,,,,"2,290"
FIDAXOMICIN,,,,,353002500,,10 digit,,,,"2,291"
FILGRASTIM,,,,,8240152000,,10 digit,,,,"2,292"
FILTER NEEDLES,,,,,9705101500,,10 digit,,,,"2,293"
FINASTERIDE,,,,,9652584300,,10 digit,,,,"2,294"
FINASTERIDE,,,,,9073603000,,10 digit,,,,"2,295"
FINASTERIDE,,,,,5685103000,,10 digit,,,,"2,296"
NAME,,,,,CODE,,Digit Match Level,,,,Count
FINGOLIMOD HCL,,,,,6240702510,,10 digit,,,,"2,297"
FIR NEEDLE OIL CANADIAN,,,,,9652585450,,10 digit,,,,"2,298"
FIR NEEDLE OIL SIBERIAN,,,,,9652585457,,10 digit,,,,"2,299"
FIRST AID KITS,,,,,9785000000,,10 digit,,,,"2,300"
FISH MEAL,,,,,9652585725,,10 digit,,,,"2,301"
FISH OIL,,,,,9652585750,,10 digit,,,,"2,302"
FISH OIL-BORAGE-FLAX-SAFFLOWER,,,,,9599041900,,10 digit,,,,"2,303"
FISH OIL-CANOLA OIL-VIT D3,,,,,9599031730,,10 digit,,,,"2,304"
FISH OIL-CHOLECALCIFEROL,,,,,9599021820,,10 digit,,,,"2,305"
FISH OIL-COENZYME Q10,,,,,9599021827,,10 digit,,,,"2,306"
FISH OIL-KRILL OIL,,,,,9599021837,,10 digit,,,,"2,307"
FISH OIL-LUTEIN-D- ZEAXANTHIN,,,,,9599041930,,10 digit,,,,"2,308"
FIXED OIL SUSPENSION VEHICLE,,,,,9840904000,,10 digit,,,,"2,309"
FLAVOCOXID,,,,,8125004500,,10 digit,,,,"2,310"
FLAVOCOXID-CIT ZN BISGLCINATE,,,,,8125990225,,10 digit,,,,"2,311"
FLAVORING AGENT,,,,,9833000000,,10 digit,,,,"2,312"
FLAVOXATE HCL,,,,,5400002010,,10 digit,,,,"2,313"
FLAX OIL-FISH OIL-BORAGE OIL,,,,,9599031836,,10 digit,,,,"2,314"
FLAXSEED,,,,,9630002200,,10 digit,,,,"2,315"
FLAXSEED (LINSEED),,,,,9518360300,,10 digit,,,,"2,316"
FLAXSEED OIL,,,,,9620204000,,10 digit,,,,"2,317"
FLAXSEED-EVE PRIM-BILBERRY,,,,,8050990327,,10 digit,,,,"2,318"
FLAXSEED-EVE PRIM-BORAGE,,,,,9599031800,,10 digit,,,,"2,319"
FLECAINIDE ACETATE,,,,,3530001010,,10 digit,,,,"2,320"
FLORBETAPIR F 18,,,,,9435253000,,10 digit,,,,"2,321"
FLOXURIDINE,,,,,2130002000,,10 digit,,,,"2,322"
FLUCONAZOLE,,,,,1140701500,,10 digit,,,,"2,323"
FLUCONAZOLE,,,,,9652640900,,10 digit,,,,"2,324"
FLUCONAZOLE IN DEXTROSE,,,,,1140701502,,10 digit,,,,"2,325"
FLUCONAZOLE IN SODIUM CHLORIDE,,,,,1140701501,,10 digit,,,,"2,326"
NAME,,,,,CODE,,Digit Match Level,,,,Count
,,,,,,,,,,,
FLUCYTOSINE,,,,,1100002000,,10 digit,,,,"2,327"
FLUCYTOSINE,,,,,9652640950,,10 digit,,,,"2,328"
FLUDARABINE PHOSPHATE,,,,,2130002510,,10 digit,,,,"2,329"
FLUDROCORTISONE ACETATE,,,,,2220003010,,10 digit,,,,"2,330"
FLUMAZENIL,,,,,9652644200,,10 digit,,,,"2,331"
FLUMAZENIL,,,,,9320004000,,10 digit,,,,"2,332"
FLUNISOLIDE,,,,,4440003000,,10 digit,,,,"2,333"
FLUNISOLIDE,,,,,4220003000,,10 digit,,,,"2,334"
FLUNIXIN MEGLUMINE,,,,,9652644360,,10 digit,,,,"2,335"
FLUOCIN-HYDROQUINONE-TRETINOIN,,,,,9087990325,,10 digit,,,,"2,336"
FLUOCINOLONE ACETONIDE,,,,,9055005510,,10 digit,,,,"2,337"
FLUOCINOLONE ACETONIDE,,,,,8730001810,,10 digit,,,,"2,338"
FLUOCINOLONE ACETONIDE,,,,,8630001710,,10 digit,,,,"2,339"
FLUOCINONIDE,,,,,9055006000,,10 digit,,,,"2,340"
FLUOCINONIDE EMULSIFIED BASE,,,,,9055006010,,10 digit,,,,"2,341"
FLUORESCEIN,,,,,9630105600,,10 digit,,,,"2,342"
FLUORESCEIN SODIUM,,,,,9630105630,,10 digit,,,,"2,343"
FLUORESCEIN SODIUM,,,,,8680601010,,10 digit,,,,"2,344"
FLUORESCEIN SODIUM,,,,,8680601020,,10 digit,,,,"2,345"
FLUORESCEIN-BENOXINATE,,,,,8680601022,,10 digit,,,,"2,346"
FLUORESCEIN-PROPARACAINE,,,,,8680601024,,10 digit,,,,"2,347"
FLUOREXON-BENOXINATE,,,,,8680602022,,10 digit,,,,"2,348"
FLUOROMETHOLONE,,,,,8630002000,,10 digit,,,,"2,349"
FLUOROMETHOLONE,,,,,9652646339,,10 digit,,,,"2,350"
FLUOROMETHOLONE ACETATE,,,,,8630002010,,10 digit,,,,"2,351"
FLUOROURACIL,,,,,9037203000,,10 digit,,,,"2,352"
FLUOROURACIL,,,,,9652646363,,10 digit,,,,"2,353"
FLUOROURACIL,,,,,2130003000,,10 digit,,,,"2,354"
FLUOXETINE & DIET MANAGE PROD,,,,,5899850245,,10 digit,,,,"2,355"
FLUOXETINE HCL,,,,,5816004000,,10 digit,,,,"2,356"
FLUOXETINE HCL,,,,,9652646380,,10 digit,,,,"2,357"
FLUOXETINE HCL (PMDD),,,,,6220604000,,10 digit,,,,"2,358"
FLUOXYMESTERONE,,,,,2310001000,,10 digit,,,,"2,359"
FLUOXYMESTERONE,,,,,9652646400,,10 digit,,,,"2,360"
FLUPHENAZINE DECANOATE,,,,,9652646447,,10 digit,,,,"2,361"
NAME,,,,,CODE,,Digit Match Level,,,,Count
FLUPHENAZINE DECANOATE,,,,,5920002530,,10 digit,,,,"2,362"
FLUPHENAZINE HCL,,,,,5920002510,,10 digit,,,,"2,363"
FLUPHENAZINE HCL,,,,,9652646450,,10 digit,,,,"2,364"
FLURANDRENOLIDE,,,,,9055006500,,10 digit,,,,"2,365"
FLURAZEPAM HCL,,,,,6020101010,,10 digit,,,,"2,366"
FLURBIPROFEN,,,,,6610001200,,10 digit,,,,"2,367"
FLURBIPROFEN SODIUM,,,,,8680502010,,10 digit,,,,"2,368"
FLUTAMIDE,,,,,2140244000,,10 digit,,,,"2,369"
FLUTICASONE FUROATE,,,,,4220003210,,10 digit,,,,"2,370"
FLUTICASONE PROPIONATE,,,,,4220003230,,10 digit,,,,"2,371"
FLUTICASONE PROPIONATE,,,,,9055006810,,10 digit,,,,"2,372"
FLUTICASONE PROPIONATE,,,,,9652646520,,10 digit,,,,"2,373"
FLUTICASONE PROPIONATE  HFA,,,,,4440003322,,10 digit,,,,"2,374"
FLUTICASONE PROPIONATE (INHAL),,,,,4440003320,,10 digit,,,,"2,375"
FLUTICASONE-SALMETEROL,,,,,4420990270,,10 digit,,,,"2,376"
FLUVASTATIN SODIUM,,,,,3940003010,,10 digit,,,,"2,377"
FLUVOXAMINE MALEATE,,,,,5816004510,,10 digit,,,,"2,378"
FOLATE-B12-INTRINSIC FACTOR,,,,,8299150340,,10 digit,,,,"2,379"
FOLIC ACID,,,,,8220001000,,10 digit,,,,"2,380"
FOLIC ACID-B12-B6-ARGININE,,,,,8299150415,,10 digit,,,,"2,381"
FOLIC ACID-B2-B6-B12-C-CHOLINE,,,,,8299150620,,10 digit,,,,"2,382"
FOLIC ACID-B6-B12-COENZYME Q10,,,,,8299150418,,10 digit,,,,"2,383"
FOLIC ACID-B6-B12-D,,,,,8299150445,,10 digit,,,,"2,384"
FOLIC ACID-B6-B12-OMEGA 3 ACID,,,,,8299150435,,10 digit,,,,"2,385"
FOLIC ACID-VIT B6-VIT B12,,,,,8299150320,,10 digit,,,,"2,386"
FOLIC ACID-VITAMIN C,,,,,8299150230,,10 digit,,,,"2,387"
FOLIC ACID-VITAMIN C-VITAMIN D,,,,,8299150380,,10 digit,,,,"2,388"
FOLLITROPIN ALFA,,,,,3006203005,,10 digit,,,,"2,389"
FOLLITROPIN BETA,,,,,3006203010,,10 digit,,,,"2,390"
FOMEPIZOLE,,,,,9652703925,,10 digit,,,,"2,391"
FOMEPIZOLE,,,,,9300004500,,10 digit,,,,"2,392"
NAME,,,,,CODE,,Digit Match Level,,,,Count
FONDAPARINUX SODIUM,,,,,8310303010,,10 digit,,,,"2,393"
FOOD COLOR BLACK,,,,,9830008010,,10 digit,,,,"2,394"
FOOD COLOR BLUE ROYAL,,,,,9830008020,,10 digit,,,,"2,395"
FOOD COLOR BROWN,,,,,9830008025,,10 digit,,,,"2,396"
FOOD COLOR FLESH,,,,,9830008045,,10 digit,,,,"2,397"
FOOD COLOR GREEN,,,,,9830008050,,10 digit,,,,"2,398"
FOOD COLOR LIME GREEN,,,,,9830008060,,10 digit,,,,"2,399"
FOOD COLOR PINK,,,,,9830008071,,10 digit,,,,"2,400"
FOOD COLOR RED,,,,,9830008075,,10 digit,,,,"2,401"
FOOD COLOR VIOLET,,,,,9830008085,,10 digit,,,,"2,402"
FOOD COLOR WHITE,,,,,9830008087,,10 digit,,,,"2,403"
FOOD COLOR YELLOW,,,,,9830008090,,10 digit,,,,"2,404"
FOOT CARE PRODUCTS,,,,,9780000000,,10 digit,,,,"2,405"
FORMALDEHYDE,,,,,9200000500,,10 digit,,,,"2,406"
FORMIC ACID,,,,,9090103000,,10 digit,,,,"2,407"
FORMIC ACID,,,,,9610102300,,10 digit,,,,"2,408"
FORMOTEROL FUMARATE,,,,,9652705439,,10 digit,,,,"2,409"
FORMOTEROL FUMARATE,,,,,4420102710,,10 digit,,,,"2,410"
FORSKOLIN,,,,,9652707000,,10 digit,,,,"2,411"
FOSAMPRENAVIR CALCIUM,,,,,1210452510,,10 digit,,,,"2,412"
FOSAPREPITANT DIMEGLUMINE,,,,,5028003510,,10 digit,,,,"2,413"
FOSCARNET SODIUM,,,,,1220002010,,10 digit,,,,"2,414"
FOSCARNET SODIUM,,,,,9652707530,,10 digit,,,,"2,415"
FOSFOMYCIN TROMETHAMINE,,,,,5300001520,,10 digit,,,,"2,416"
FOSINOPRIL SODIUM,,,,,3610002710,,10 digit,,,,"2,417"
FOSINOPRIL SODIUM-HCTZ,,,,,3699180240,,10 digit,,,,"2,418"
FOSPHENYTOIN SODIUM,,,,,7220001310,,10 digit,,,,"2,419"
FOSPROPOFOL DISODIUM,,,,,7040001410,,10 digit,,,,"2,420"
FRANKINCENSE,,,,,9652760342,,10 digit,,,,"2,421"
FROVATRIPTAN SUCCINATE,,,,,6740603010,,10 digit,,,,"2,422"
FRUCTOOLIGOSACCHARIDES,,,,,4730001400,,10 digit,,,,"2,423"
NAME,,,,,CODE,,Digit Match Level,,,,Count
FRUCTOOLIGOSACCHARIDES,,,,,9652766309,,10 digit,,,,"2,424"
FRUCTOSE,,,,,8010003000,,10 digit,,,,"2,425"
FRUCTOSE-DEXTROSE-PHOSPHOR ACD,,,,,5030990360,,10 digit,,,,"2,426"
FULLERS EARTH,,,,,9630002400,,10 digit,,,,"2,427"
FULVESTRANT,,,,,2140353000,,10 digit,,,,"2,428"
FUMARIC ACID,,,,,9610102500,,10 digit,,,,"2,429"
FURAZOLIDONE,,,,,9652825403,,10 digit,,,,"2,430"
FUROSEMIDE,,,,,3720003000,,10 digit,,,,"2,431"
FURSULTIAMINE HCL,,,,,9652825620,,10 digit,,,,"2,432"
GABAPENTIN,,,,,9654424400,,10 digit,,,,"2,433"
GABAPENTIN,,,,,7260003000,,10 digit,,,,"2,434"
GABAPENTIN & DIET MANAGE PROD,,,,,7299600230,,10 digit,,,,"2,435"
GABAPENTIN (PHN),,,,,6254003000,,10 digit,,,,"2,436"
GABAPENTIN ENACARBIL,,,,,6256003020,,10 digit,,,,"2,437"
GADOBENATE DIMEGLUMINE,,,,,9450001510,,10 digit,,,,"2,438"
GADOBUTROL,,,,,9450002000,,10 digit,,,,"2,439"
GADODIAMIDE,,,,,9450002200,,10 digit,,,,"2,440"
GADODIAMIDE-SODIUM CHLORIDE,,,,,9450002220,,10 digit,,,,"2,441"
GADOFOSVESET TRISODIUM,,,,,9450002510,,10 digit,,,,"2,442"
GADOPENTETATE DIMEGLUMINE,,,,,9450003010,,10 digit,,,,"2,443"
GADOTERIDOL,,,,,9450004000,,10 digit,,,,"2,444"
GADOVERSETAMIDE,,,,,9450004300,,10 digit,,,,"2,445"
GADOXETATE DISODIUM,,,,,9450004410,,10 digit,,,,"2,446"
GALACTOSE,,,,,9654423600,,10 digit,,,,"2,447"
GALANGAL ROOT,,,,,9654423608,,10 digit,,,,"2,448"
GALANTAMINE HYDROBROMIDE,,,,,6205103010,,10 digit,,,,"2,449"
GALLIC ACID,,,,,9654423628,,10 digit,,,,"2,450"
GALLIUM NITRATE,,,,,9654423636,,10 digit,,,,"2,451"
GALLIUM NITRATE,,,,,3004504010,,10 digit,,,,"2,452"
GALSULFASE,,,,,3090753500,,10 digit,,,,"2,453"
NAME,,,,,CODE,,Digit Match Level,,,,Count
GAMMA-AMINOBUTYRIC ACID,,,,,8030308900,,10 digit,,,,"2,454"
GAMMA-AMINOBUTYRIC ACID,,,,,9654423900,,10 digit,,,,"2,455"
GAMMA-BUTYROLACTONE,,,,,9654423925,,10 digit,,,,"2,456"
GAMMA-ORYZANOL,,,,,9654424000,,10 digit,,,,"2,457"
GANCICLOVIR,,,,,8610300700,,10 digit,,,,"2,458"
GANCICLOVIR,,,,,1220003000,,10 digit,,,,"2,459"
GANCICLOVIR SODIUM,,,,,1220003010,,10 digit,,,,"2,460"
GANIRELIX ACETATE,,,,,3009004010,,10 digit,,,,"2,461"
GARDENIA FRAGRANCE,,,,,9654426000,,10 digit,,,,"2,462"
GARLIC,,,,,9654426070,,10 digit,,,,"2,463"
GARLIC,,,,,9521035400,,10 digit,,,,"2,464"
GARLIC-CALCIUM,,,,,8050990203,,10 digit,,,,"2,465"
GARLIC-DHA-EPA,,,,,8050990312,,10 digit,,,,"2,466"
GARLIC-LECTHIN,,,,,8050990205,,10 digit,,,,"2,467"
GARLIC-PARSLEY,,,,,8050990210,,10 digit,,,,"2,468"
GARLIC-PARSLEY-CHLOROPHYLL,,,,,9599032050,,10 digit,,,,"2,469"
GARLIC-VIT B6-VIT B12-FA,,,,,9599042000,,10 digit,,,,"2,470"
GATIFLOXACIN,,,,,8610102900,,10 digit,,,,"2,471"
GAUZE BANDAGES,,,,,9730200000,,10 digit,,,,"2,472"
GAUZE EYE PADS,,,,,9730301500,,10 digit,,,,"2,473"
GAUZE PADS & DRESSINGS,,,,,9730300000,,10 digit,,,,"2,474"
GEFITINIB,,,,,2153403000,,10 digit,,,,"2,475"
GEL BASE,,,,,9860003300,,10 digit,,,,"2,476"
GELATIN,,,,,9900002000,,10 digit,,,,"2,477"
GELATIN (BULK),,,,,9835102000,,10 digit,,,,"2,478"
GELATIN ADSORBABLE,,,,,8678002500,,10 digit,,,,"2,479"
GELATIN ADSORBABLE,,,,,8420001000,,10 digit,,,,"2,480"
GELATIN BASE,,,,,9860001700,,10 digit,,,,"2,481"
GELATIN CAPSULES (EMPTY),,,,,9870000000,,10 digit,,,,"2,482"
GELATIN-MINERAL COMBINATIONS,,,,,9900002050,,10 digit,,,,"2,483"
GEMCITABINE HCL,,,,,2130003410,,10 digit,,,,"2,484"
NAME,,,,,CODE,,Digit Match Level,,,,Count
GEMFIBROZIL,,,,,3920003000,,10 digit,,,,"2,485"
GEMIFLOXACIN MESYLATE,,,,,500008310,,10 digit,,,,"2,486"
GEMTUZUMAB OZOGAMICIN,,,,,2135503020,,10 digit,,,,"2,487"
GENISTEIN,,,,,9654504200,,10 digit,,,,"2,488"
GENISTEIN-ZN CHELATE-VIT D,,,,,8125990335,,10 digit,,,,"2,489"
GENTAMICIN IN SALINE,,,,,700002011,,10 digit,,,,"2,490"
GENTAMICIN SULFATE,,,,,700002010,,10 digit,,,,"2,491"
GENTAMICIN SULFATE,,,,,8610103000,,10 digit,,,,"2,492"
GENTAMICIN SULFATE,,,,,9010005010,,10 digit,,,,"2,493"
GENTAMICIN-PREDNISOLONE ACET,,,,,8630990215,,10 digit,,,,"2,494"
GENTIAN VIOLET,,,,,9015006500,,10 digit,,,,"2,495"
GERANIOL,,,,,9654505403,,10 digit,,,,"2,496"
GERANIUM OIL,,,,,9620255500,,10 digit,,,,"2,497"
GERMANIUM,,,,,7990003500,,10 digit,,,,"2,498"
GERMANIUM SESQUIOXIDE,,,,,9630002710,,10 digit,,,,"2,499"
GIBBERELLIC ACID,,,,,9654580620,,10 digit,,,,"2,500"
GINGER (ZINGIBER OFFICINALIS),,,,,9521274100,,10 digit,,,,"2,501"
GINGER OIL,,,,,9654584250,,10 digit,,,,"2,502"
GINGER ROOT,,,,,9630003000,,10 digit,,,,"2,503"
GINGER-PYRIDOXINE,,,,,9599021990,,10 digit,,,,"2,504"
GINKGO BILOBA,,,,,9521274200,,10 digit,,,,"2,505"
GINKGO BILOBA,,,,,9654584305,,10 digit,,,,"2,506"
GINKGO BILOBA LEAF,,,,,9654584310,,10 digit,,,,"2,507"
GINKGO-GINSENG-GOTU KOL-LECITH,,,,,9599042025,,10 digit,,,,"2,508"
GINSENG,,,,,8050005000,,10 digit,,,,"2,509"
GINSENG ROOT,,,,,9654584410,,10 digit,,,,"2,510"
GINSENG-STJOHNSWORT-B CMP-C-FA,,,,,9599052110,,10 digit,,,,"2,511"
GINSENGS-ROYAL JELLY,,,,,9599022030,,10 digit,,,,"2,512"
GINSENGS-ROYAL JELLY-VIT B12,,,,,9599032210,,10 digit,,,,"2,513"
GINSENGS-SAW PALMETTO,,,,,9599022040,,10 digit,,,,"2,514"
GLATIRAMER ACETATE,,,,,6240003010,,10 digit,,,,"2,515"
GLIMEPIRIDE,,,,2720002700,,10 digit,,,,"2,516",
GLIPIZIDE,,,,2720003000,,10 digit,,,,"2,517",
GLIPIZIDE-METFORMIN HCL,,,,2799700235,,10 digit,,,,"2,518",
GLUCAGON (RDNA),,,,2730001010,,10 digit,,,,"2,519",
GLUCAGON HCL (RDNA),,,,2730001015,,10 digit,,,,"2,520",
GLUCARPIDASE,,,,2175603000,,10 digit,,,,"2,521",
GLUCONOLACTONE,,,,9654646300,,10 digit,,,,"2,522",
GLUCOS-CHON-MSM-CA-C-CTCL-SECU,,,,9599072020,,10 digit,,,,"2,523",
GLUCOS-CHONDROIT-CA-MG-C-D,,,,9599062030,,10 digit,,,,"2,524",
GLUCOS-CHONDROIT-COLLAG-HYAL,,,,9599042160,,10 digit,,,,"2,525",
GLUCOS-CHONDROIT-HYALURON-D3,,,,9599042163,,10 digit,,,,"2,526",
GLUCOS-CHONDROIT-MSM-C-HYAL,,,,9599052127,,10 digit,,,,"2,527",
GLUCOS-CHONDROIT-PABA-E-LIPOIC,,,,9599052135,,10 digit,,,,"2,528",
GLUCOS-MSM-C-MN-GINGER-WILLOW,,,,9599062140,,10 digit,,,,"2,529",
GLUCOS-MSM-C-MN-GNGR-WILL-COLL,,,,9599072145,,10 digit,,,,"2,530",
GLUCOSA-CHONDR-NA CHONDR-MSM,,,,9599042120,,10 digit,,,,"2,531",
GLUCOSAMINE,,,,9521366300,,10 digit,,,,"2,532",
GLUCOSAMINE HCL,,,,9521366303,,10 digit,,,,"2,533",
GLUCOSAMINE HCL,,,,9654646310,,10 digit,,,,"2,534",
GLUCOSAMINE HCL-GLUCOSAMIN SO4,,,,9599022130,,10 digit,,,,"2,535",
GLUCOSAMINE HCL-MSM,,,,9599022149,,10 digit,,,,"2,536",
GLUCOSAMINE SULFATE,,,,9521366306,,10 digit,,,,"2,537",
GLUCOSAMINE SULFATE,,,,9654646315,,10 digit,,,,"2,538",
GLUCOSAMINE SULFATE NACL,,,,9654646325,,10 digit,,,,"2,539",
GLUCOSAMINE SULFATE POTASSIUM,,,,9654646320,,10 digit,,,,"2,540",
GLUCOSAMINE SULFATE-MSM,,,,9599022150,,10 digit,,,,"2,541",
GLUCOSAMINE-CALCIUM-VIT D,,,,9599033307,,10 digit,,,,"2,542",
GLUCOSAMINE-CHONDROIT-BIOFL-MN,,,,9599042164,,10 digit,,,,"2,543",
GLUCOSAMINE-CHONDROIT-CALCIUM,,,,9599033315,,10 digit,,,,"2,544",
GLUCOSAMINE-CHONDROIT-COLLAGEN,,,,9599033320,,10 digit,,,,"2,545",
GLUCOSAMINE-CHONDROIT-MSM-C-MN,,,,9599052130,,10 digit,,,,"2,546",
GLUCOSAMINE-CHONDROIT-VIT C-MN,,,,9599042166,,10 digit,,,,"2,547",
GLUCOSAMINE-CHONDROITIN,,,,9599022100,,10 digit,,,,"2,548",
GLUCOSAMINE-CHONDROITIN-CA-D3,,,,9599042105,,10 digit,,,,"2,549",
GLUCOSAMINE-CHONDROITIN-MSM,,,,9599033360,,10 digit,,,,"2,550",
GLUCOSAMINE-CHONDROITIN-MSM-D,,,,9599042134,,10 digit,,,,"2,551",
GLUCOSAMINE-CHONDROITIN-VIT C,,,,9599033310,,10 digit,,,,"2,552",
GLUCOSAMINE-CHONDROITIN-VIT D3,,,,9599033318,,10 digit,,,,"2,553",
GLUCOSAMINE-FISH OIL-EPA-DHA,,,,9599042180,,10 digit,,,,"2,554",
GLUCOSAMINE-MSM-HYALURONIC ACD,,,,9599033390,,10 digit,,,,"2,555",
GLUCOSAMINE-VITAMIN D,,,,9599022155,,10 digit,,,,"2,556",
GLUCOSE,,,,8010002010,,10 digit,,,,"2,557",
GLUCOSE (TOLERANCE TEST),,,,9420004200,,10 digit,,,,"2,558",
GLUCOSE BLOOD,,,,9410003000,,10 digit,,,,"2,559",
